# Timing post-processed analysis
# Source   : 2026-03-18_21-16-36_Multi_Timing.csv
# Generated: 2026-03-19 12:25:15
# Points   : 10000
# Disconnects: 0
Timestamp,Total_Ms,Comm_Ms,Address_Switch_Ms,UI_Ms,Record_Ms,Had_Error,Rolling_Mean_Total_Ms,Rolling_StdDev_Total_Ms
2026-03-19 03:41:47.238,2510.400,2135.700,374.500,0.100,0.000,0,2518.607,7.6815136
2026-03-19 03:41:49.832,2514.200,2139.200,374.900,0.000,0.000,0,2518.477,7.6449049
2026-03-19 03:41:52.404,2530.800,2153.200,377.500,0.000,0.000,0,2518.728,7.6333227
2026-03-19 03:41:54.991,2508.400,2129.700,378.500,0.200,0.000,0,2518.632,7.7019333
2026-03-19 03:41:57.562,2524.700,2149.000,375.700,0.000,0.000,0,2518.632,7.7019333
2026-03-19 03:42:00.149,2508.300,2132.900,375.200,0.000,0.000,0,2518.424,7.6972868
2026-03-19 03:42:02.717,2524.000,2148.700,375.200,0.000,0.000,0,2518.506,7.7125588
2026-03-19 03:42:05.307,2506.500,2127.500,378.900,0.000,0.000,0,2518.455,7.7746688
2026-03-19 03:42:07.905,2526.200,2151.500,374.700,0.000,0.000,0,2518.549,7.8108322
2026-03-19 03:42:10.490,2534.100,2155.300,378.600,0.100,0.000,0,2518.628,7.9269046
2026-03-19 03:42:13.063,2521.100,2148.200,372.700,0.100,0.000,0,2518.529,7.8330364
2026-03-19 03:42:15.651,2509.300,2131.200,378.100,0.000,0.000,0,2518.418,7.8842169
2026-03-19 03:42:18.230,2526.200,2153.400,372.700,0.000,0.000,0,2518.544,7.9068618
2026-03-19 03:42:20.810,2517.500,2142.100,375.400,0.000,0.000,0,2518.512,7.9045465
2026-03-19 03:42:23.386,2516.700,2141.200,375.400,0.100,0.000,0,2518.396,7.8449464
2026-03-19 03:42:25.966,2513.000,2132.900,379.900,0.200,0.000,0,2518.325,7.8613151
2026-03-19 03:42:28.553,2518.000,2144.400,373.600,0.000,0.000,0,2518.345,7.857918
2026-03-19 03:42:31.134,2525.600,2153.900,371.600,0.100,0.000,0,2518.384,7.8841071
2026-03-19 03:42:33.710,2520.000,2143.300,376.600,0.000,0.000,0,2518.382,7.8836715
2026-03-19 03:42:36.294,2514.200,2138.400,375.700,0.100,0.000,0,2518.466,7.7933975
2026-03-19 03:42:38.886,2521.600,2142.900,378.500,0.200,0.000,0,2518.523,7.7952659
2026-03-19 03:42:41.478,2529.700,2152.700,377.000,0.000,0.000,0,2518.528,7.8022699
2026-03-19 03:42:44.068,2527.900,2151.800,376.000,0.000,0.000,0,2518.751,7.7480771
2026-03-19 03:42:46.637,2526.800,2150.500,376.200,0.000,0.000,0,2518.685,7.6505082
2026-03-19 03:42:49.221,2506.500,2132.300,374.100,0.000,0.000,0,2518.702,7.6214694
2026-03-19 03:42:51.787,2521.900,2144.700,377.100,0.100,0.000,0,2518.846,7.5441026
2026-03-19 03:42:54.361,2502.000,2127.700,374.300,0.000,0.000,0,2518.672,7.7277433
2026-03-19 03:42:56.932,2510.600,2132.800,377.600,0.100,0.000,0,2518.59,7.7693436
2026-03-19 03:42:59.506,2510.400,2135.400,374.900,0.100,0.000,0,2518.655,7.6727619
2026-03-19 03:43:02.087,2511.900,2132.500,379.300,0.000,0.000,0,2518.481,7.6265417
2026-03-19 03:43:04.661,2519.200,2142.700,376.400,0.100,0.000,0,2518.497,7.626355
2026-03-19 03:43:07.238,2511.900,2136.000,375.800,0.000,0.000,0,2518.44,7.6540969
2026-03-19 03:43:09.826,2516.400,2139.000,377.300,0.000,0.000,0,2518.466,7.6426987
2026-03-19 03:43:12.400,2525.000,2151.100,373.800,0.000,0.000,0,2518.514,7.6684682
2026-03-19 03:43:14.979,2510.400,2136.000,374.200,0.100,0.000,0,2518.478,7.6979683
2026-03-19 03:43:17.569,2519.500,2145.100,374.200,0.100,0.000,0,2518.45,7.6891027
2026-03-19 03:43:20.146,2528.800,2152.500,376.100,0.000,0.000,0,2518.48,7.7234966
2026-03-19 03:43:22.714,2513.100,2140.300,372.700,0.000,0.000,0,2518.501,7.7059652
2026-03-19 03:43:25.302,2505.400,2129.400,375.900,0.000,0.000,0,2518.399,7.8104865
2026-03-19 03:43:27.885,2526.300,2150.200,376.000,0.100,0.000,0,2518.436,7.8390117
2026-03-19 03:43:30.480,2520.200,2144.100,375.900,0.100,0.000,0,2518.415,7.8314414
2026-03-19 03:43:33.061,2532.800,2155.100,377.600,0.000,0.000,0,2518.652,7.9042328
2026-03-19 03:43:35.628,2519.500,2143.400,375.900,0.100,0.000,0,2518.592,7.8747404
2026-03-19 03:43:38.203,2503.800,2130.700,372.900,0.100,0.000,0,2518.534,7.9616358
2026-03-19 03:43:40.771,2514.200,2140.000,374.000,0.100,0.000,0,2518.482,7.9727835
2026-03-19 03:43:43.364,2504.600,2128.200,376.200,0.100,0.000,0,2518.257,8.043572
2026-03-19 03:43:45.943,2531.400,2152.900,378.400,0.000,0.000,0,2518.42,8.1424935
2026-03-19 03:43:48.516,2517.400,2141.800,375.500,0.000,0.000,0,2518.425,8.141712
2026-03-19 03:43:51.093,2509.900,2136.300,373.600,0.000,0.000,0,2518.48,8.0649984
2026-03-19 03:43:53.673,2513.000,2134.800,378.200,0.000,0.000,0,2518.443,8.08155
2026-03-19 03:43:56.257,2518.400,2141.400,376.900,0.000,0.100,0,2518.455,8.0805863
2026-03-19 03:43:58.844,2520.800,2146.700,374.000,0.000,0.000,0,2518.405,8.050396
2026-03-19 03:44:01.432,2524.600,2151.100,373.400,0.100,0.000,0,2518.509,8.062569
2026-03-19 03:44:04.010,2526.200,2148.600,377.400,0.100,0.000,0,2518.581,8.0986998
2026-03-19 03:44:06.578,2515.400,2139.100,376.200,0.000,0.000,0,2518.537,8.1039084
2026-03-19 03:44:09.160,2508.000,2133.600,374.300,0.000,0.000,0,2518.404,8.1663691
2026-03-19 03:44:11.730,2518.500,2144.100,374.300,0.000,0.000,0,2518.305,8.1043615
2026-03-19 03:44:14.314,2508.800,2134.800,373.900,0.000,0.000,0,2518.157,8.1413667
2026-03-19 03:44:16.880,2522.500,2146.000,376.400,0.000,0.000,0,2518.081,8.0646351
2026-03-19 03:44:19.465,2505.000,2129.200,375.600,0.100,0.000,0,2517.97,8.1668782
2026-03-19 03:44:22.040,2521.400,2151.500,369.800,0.000,0.000,0,2518.092,8.1259791
2026-03-19 03:44:24.633,2515.500,2141.800,373.600,0.000,0.000,0,2518.085,8.1279072
